GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1299770279,20260417,202604,2026,2026.2932,NRMRAC020,CREATIVITY,,,,NRM,,,,,,,,,,,,,,,0,036,036,03,1,4.0,5,1,5,3.78657487091222,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260417210000,https://www.hampshirechronicle.co.uk/news/26030410.sir-tony-robinson-visits-winchester-unveil-new-book/
1299770280,20260417,202604,2026,2026.2932,NZL,WAIKATO,NZL,,,,,,,,,,,,,,,,,,0,070,070,07,2,7.0,3,1,3,-0.24721878862793,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,0,,,,,,,,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770281,20260417,202604,2026,2026.2932,NZL,NEW ZEALAND,NZL,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,013,013,01,1,0.4,12,1,8,-1.70697012802276,5,"Bay Of Plenty, Bay of Plenty, New Zealand",NZ,NZE8,22380,-38.3333,176.75,11483126,5,"Bay Of Plenty, Bay of Plenty, New Zealand",NZ,NZE8,22380,-38.3333,176.75,11483126,5,"Bay Of Plenty, Bay of Plenty, New Zealand",NZ,NZE8,22380,-38.3333,176.75,11483126,20260417210000,https://www.nzherald.co.nz/nz/fuel-prices-bay-of-plenty-nursing-students-using-buy-now-pay-later-for-fuel-as-costs-hit-placements/W3PJRBJZ5VGFVGBKVVH7PSBI5Q/
1299770282,20260417,202604,2026,2026.2932,NZL,NEW ZEALAND,NZL,,,,,,,,MIL,BATTALION,,,,,,MIL,,,1,043,043,04,1,2.8,4,1,4,-0.24721878862793,4,"Rotorua, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9,176.217,-1515453,4,"Spandau, Berlin, Germany",GM,GM16,16538,52.55,13.2,-1866164,4,"Rotorua, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9,176.217,-1515453,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770283,20260417,202604,2026,2026.2932,NZL,NEW ZEALAND,NZL,,,,,,,,MIL,BATTALION,,,,,,MIL,,,1,043,043,04,1,2.8,4,1,4,-0.24721878862793,4,"Rotorua, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9,176.217,-1515453,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Rotorua, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9,176.217,-1515453,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770284,20260417,202604,2026,2026.2932,NZL,NEW ZEALAND,NZL,,,,,,,,TUN,TUNISIA,TUN,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-0.24721878862793,4,"Rotorua, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9,176.217,-1515453,4,"Rotorua, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9,176.217,-1515453,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770285,20260417,202604,2026,2026.2932,NZL,NEW ZEALAND,NZL,,,,,,,,TUN,TUNISIA,TUN,,,,,,,,0,190,190,19,4,-10.0,3,1,3,-0.24721878862793,4,"Rotorua, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9,176.217,-1515453,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770286,20260417,202604,2026,2026.2932,NZL,NEW ZEALAND,NZL,,,,,,,,TUN,TUNISIA,TUN,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-0.24721878862793,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770287,20260417,202604,2026,2026.2932,PAK,PAKISTANI,PAK,,,,,,,,,,,,,,,,,,1,071,071,07,2,7.4,8,1,8,-2.61569416498994,1,Pakistan,PK,PK,,30,70,PK,0,,,,,,,,1,Pakistan,PK,PK,,30,70,PK,20260417210000,https://dailythepatriot.com/war-on-illicit-wealth-2/
1299770288,20260417,202604,2026,2026.2932,PAK,PAKISTAN,PAK,,,,,,,,,,,,,,,,,,0,084,084,08,2,7.0,4,1,4,-3.78006872852233,1,Pakistan,PK,PK,,30,70,PK,0,,,,,,,,1,Pakistan,PK,PK,,30,70,PK,20260417210000,https://dailythepatriot.com/jerusalem-posts-imran-focus/
1299770289,20260417,202604,2026,2026.2932,PAK,PAKISTAN,PAK,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,036,036,03,1,4.0,4,1,4,-4.02750491159136,4,"Busan, Sindh, Pakistan",PK,PK05,23687,27.9194,68.2361,-2757329,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260417210000,https://timesofindia.indiatimes.com/blogs/voices/trumps-high-stakes-trip-to-china-next-month/
1299770290,20260417,202604,2026,2026.2932,PAK,PAKISTAN,PAK,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,043,043,04,1,2.8,2,1,2,0.94191522762952,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260417210000,https://tribune.com.pk/story/2603330/barrister-aqeel-malik-says-us-iran-deal-near-calls-coming-week-significant-for-pakistan
1299770291,20260417,202604,2026,2026.2932,PAK,ISLAMABAD,PAK,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,044,044,04,1,2.5,5,1,5,-6.12244897959184,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260417210000,https://sputnikglobe.com/20260417/iran-announces-new-rules-for-strait-of-hormuz-transit-1124006107.html
1299770292,20260417,202604,2026,2026.2932,PAK,PAKISTAN,PAK,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,044,044,04,1,2.5,2,1,2,-6.12244897959184,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417210000,https://sputnikglobe.com/20260417/iran-announces-new-rules-for-strait-of-hormuz-transit-1124006107.html
1299770293,20260417,202604,2026,2026.2932,PAK,ISLAMABAD,PAK,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,044,044,04,1,2.5,1,1,1,-6.12244897959184,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417210000,https://sputnikglobe.com/20260417/iran-announces-new-rules-for-strait-of-hormuz-transit-1124006107.html
1299770294,20260417,202604,2026,2026.2932,PAK,PAKISTAN,PAK,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,1,0871,087,08,2,9.0,2,1,2,-6.12244897959184,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417210000,https://sputnikglobe.com/20260417/iran-announces-new-rules-for-strait-of-hormuz-transit-1124006107.html
1299770295,20260417,202604,2026,2026.2932,PAK,PAKISTAN,PAK,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,044,044,04,1,2.5,2,1,2,-6.12244897959184,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417210000,https://sputnikglobe.com/20260417/iran-announces-new-rules-for-strait-of-hormuz-transit-1124006107.html
1299770296,20260417,202604,2026,2026.2932,PAK,ISLAMABAD,PAK,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,044,044,04,1,2.5,5,1,5,-6.12244897959184,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260417210000,https://sputnikglobe.com/20260417/iran-announces-new-rules-for-strait-of-hormuz-transit-1124006107.html
1299770297,20260417,202604,2026,2026.2932,PAK,ISLAMABAD,PAK,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,044,044,04,1,2.5,1,1,1,-6.12244897959184,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417210000,https://sputnikglobe.com/20260417/iran-announces-new-rules-for-strait-of-hormuz-transit-1124006107.html
1299770298,20260417,202604,2026,2026.2932,PAKGOV,PAKISTAN,PAK,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,1,1,1,4.26356589147286,4,"Sukkur, Sindh, Pakistan",PK,PK05,40404,27.7052,68.8574,-2775228,0,,,,,,,,4,"Sukkur, Sindh, Pakistan",PK,PK05,40404,27.7052,68.8574,-2775228,20260417210000,https://tribune.com.pk/story/2603373/free-scooters-distributed-among-women
1299770299,20260417,202604,2026,2026.2932,PAKGOV,PAKISTAN,PAK,,,,,GOV,,,PAK,PAKISTAN,PAK,,,,,,,,1,046,046,04,1,7.0,1,1,1,4.26356589147286,4,"Sukkur, Sindh, Pakistan",PK,PK05,40404,27.7052,68.8574,-2775228,4,"Sukkur, Sindh, Pakistan",PK,PK05,40404,27.7052,68.8574,-2775228,4,"Sukkur, Sindh, Pakistan",PK,PK05,40404,27.7052,68.8574,-2775228,20260417210000,https://tribune.com.pk/story/2603373/free-scooters-distributed-among-women
1299770300,20260417,202604,2026,2026.2932,PAN,PANAMA,PAN,,,,,,,,,,,,,,,,,,0,073,073,07,2,7.4,3,1,3,-3.18829707426856,4,"Panama City, PanamáM, Panama",PM,PM08,93693,8.96667,-79.5333,-168008,0,,,,,,,,4,"Panama City, PanamáM, Panama",PM,PM08,93693,8.96667,-79.5333,-168008,20260417210000,https://www.theage.com.au/national/the-global-frog-population-is-crashing-here-s-why-that-s-bad-news-for-everyone-20260406-p5zljc.html
1299770301,20260417,202604,2026,2026.2932,PAN,PANAMA,PAN,,,,,,,,,,,,,,,,,,0,073,073,07,2,7.4,2,1,2,-3.18829707426856,4,"Panama City, PanamáM, Panama",PM,PM08,93693,8.96667,-79.5333,-168008,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417210000,https://www.theage.com.au/national/the-global-frog-population-is-crashing-here-s-why-that-s-bad-news-for-everyone-20260406-p5zljc.html
1299770302,20260417,202604,2026,2026.2932,PHL,FILIPINO,PHL,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,5,1,5,2.49221183800623,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,0,,,,,,,,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20260417210000,https://www.philstar.com/business/2026/04/18/2521682/hashmicro-seeks-expand-ai-service-platform-philippines
1299770303,20260417,202604,2026,2026.2932,PHL,PHILIPPINE,PHL,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,090,090,09,2,-2.0,2,1,2,2.49221183800623,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20260417210000,https://www.philstar.com/business/2026/04/18/2521682/hashmicro-seeks-expand-ai-service-platform-philippines
1299770304,20260417,202604,2026,2026.2932,PHL,MANILA,PHL,,,,,,,,USA,CHICAGO,USA,,,,,,,,1,042,042,04,1,1.9,5,1,5,1.03359173126615,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260417210000,https://www.philstar.com/business/2026/04/18/2521677/pal-launching-direct-flights-chicago
1299770305,20260417,202604,2026,2026.2932,PHL,MANILA,PHL,,,,,,,,USA,CHICAGO,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,1.03359173126615,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20260417210000,https://www.philstar.com/business/2026/04/18/2521677/pal-launching-direct-flights-chicago
1299770306,20260417,202604,2026,2026.2932,PSE,WEST BANK,PSE,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,1,1,1,1.46341463414634,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20260417210000,https://www.israelnationalnews.com/news/425671
1299770307,20260417,202604,2026,2026.2932,PSE,WEST BANK,PSE,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,8,1,8,1.46341463414634,1,West Bank,WE,WE,,31.666667,35.25,WE,0,,,,,,,,1,West Bank,WE,WE,,31.666667,35.25,WE,20260417210000,https://www.israelnationalnews.com/news/425671
1299770308,20260417,202604,2026,2026.2932,REL,BISHOP,,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,1.48423005565862,4,"Jaca, Angola (general), Angola",AO,AO00,4214,-12.7083,13.6411,9070239,0,,,,,,,,4,"Benguela, Benguela, Angola",AO,AO01,4216,-12.5783,13.4072,-2858520,20260417210000,https://www.indcatholicnews.com/news/54815
1299770309,20260417,202604,2026,2026.2932,REL,BISHOP,,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,6,1,6,2.77777777777778,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417210000,https://www.bradfordera.com/2026/04/17/bishop-persico-echoes-calls-peace/
1299770310,20260417,202604,2026,2026.2932,REL,BISHOP,,,,,,,,,AGO,ANGOLA,AGO,,,,,,,,1,010,010,01,1,0.0,5,1,5,1.48423005565862,4,"Jaca, Angola (general), Angola",AO,AO00,4214,-12.7083,13.6411,9070239,4,"Benguela, Benguela, Angola",AO,AO01,4216,-12.5783,13.4072,-2858520,4,"Benguela, Benguela, Angola",AO,AO01,4216,-12.5783,13.4072,-2858520,20260417210000,https://www.indcatholicnews.com/news/54815
1299770311,20260417,202604,2026,2026.2932,REL,BISHOP,,,,,,,,,AGO,ANGOLA,AGO,,,,,,,,1,010,010,01,1,0.0,1,1,1,1.48423005565862,4,"Jaca, Angola (general), Angola",AO,AO00,4214,-12.7083,13.6411,9070239,4,"Jaca, Angola (general), Angola",AO,AO00,4214,-12.7083,13.6411,9070239,4,"Benguela, Benguela, Angola",AO,AO01,4216,-12.5783,13.4072,-2858520,20260417210000,https://www.indcatholicnews.com/news/54815
1299770312,20260417,202604,2026,2026.2932,REL,ARCHBISHOP,,,,,,,,,CHRCTH,THE POPE,,,,CHR,CTH,,,,0,100,100,10,3,-5.0,10,1,10,1.48423005565862,4,"Muxima, Bengo, Angola",AO,AO19,18585,-9.70928,13.7978,11129145,4,"Muxima, Bengo, Angola",AO,AO19,18585,-9.70928,13.7978,11129145,4,"Muxima, Bengo, Angola",AO,AO19,18585,-9.70928,13.7978,11129145,20260417210000,https://www.indcatholicnews.com/news/54815
1299770313,20260417,202604,2026,2026.2932,REL,MONASTERY,,,,,,,,,COP,POLICE,,,,,,COP,,,0,1711,171,17,4,-9.2,10,1,10,-4.91803278688524,5,"Tibet, Xizang, China",CH,CH14,13213,32,90,-1934604,5,"Tibet, Xizang, China",CH,CH14,13213,32,90,-1934604,5,"Tibet, Xizang, China",CH,CH14,13213,32,90,-1934604,20260417210000,https://phayul.com/two-tibetan-monks-held-incommunicado-for-over-a-year-amid-crackdown/
1299770314,20260417,202604,2026,2026.2932,REL,BISHOP,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,020,020,02,1,3.0,2,1,2,2.77777777777778,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417210000,https://www.bradfordera.com/2026/04/17/bishop-persico-echoes-calls-peace/
1299770315,20260417,202604,2026,2026.2932,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,040,040,04,1,1.0,1,1,1,2.3728813559322,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,1,Russia,RS,RS,,60,100,RS,20260417210000,https://en.interfax.com.ua/news/general/1160223.html
1299770316,20260417,202604,2026,2026.2932,SIK,SIKH,,,,SIK,,,,,,,,,,,,,,,1,043,043,04,1,2.8,10,1,10,0.72463768115942,1,South Africa,SF,SF,,-30,26,SF,0,,,,,,,,1,South Africa,SF,SF,,-30,26,SF,20260417210000,https://www.coventrytelegraph.net/news/coventry-news/coventry-city-fc-gets-unexpected-33786924
1299770317,20260417,202604,2026,2026.2932,SPY,INTELLIGENCE,,,,,,SPY,,,,,,,,,,,,,0,012,012,01,1,-0.4,10,1,10,0.89374379344588,4,"Zurich, ZüSZ, Switzerland",SZ,SZ25,26310,47.3667,8.55,-2554935,0,,,,,,,,4,"Zurich, ZüSZ, Switzerland",SZ,SZ25,26310,47.3667,8.55,-2554935,20260417210000,https://www.forbes.com/sites/ewanspence/2026/04/17/apple-news-headlines-iphone-fold-launch-date-iphone-18-pro-specs-leak-ipad-air-oled/
1299770318,20260417,202604,2026,2026.2932,SWE,SWEDEN,SWE,,,,,,,,,,,,,,,,,,1,015,015,01,1,0.0,10,1,10,-8.98876404494382,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260417210000,https://www.bangordailynews.com/2026/04/17/aroostook/aroostook-police-courts/dustin-davenport-child-abuse-guilty-plea/
1299770319,20260417,202604,2026,2026.2932,TUN,TUNISIA,TUN,,,,,,,,,,,,,,,,,,0,190,190,19,4,-10.0,4,1,4,-0.24721878862793,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,0,,,,,,,,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770320,20260417,202604,2026,2026.2932,TUN,TUNISIA,TUN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,043,043,04,1,2.8,2,1,2,-0.24721878862793,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770321,20260417,202604,2026,2026.2932,TUN,TUNISIA,TUN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,043,043,04,1,2.8,2,1,2,-0.24721878862793,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770322,20260417,202604,2026,2026.2932,TUN,TUNISIA,TUN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-0.24721878862793,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770323,20260417,202604,2026,2026.2932,TUN,TUNISIA,TUN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-0.24721878862793,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770324,20260417,202604,2026,2026.2932,TUN,TUNISIA,TUN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-0.24721878862793,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770325,20260417,202604,2026,2026.2932,TUN,TUNISIA,TUN,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-0.24721878862793,4,"Rotorua, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9,176.217,-1515453,4,"Rotorua, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9,176.217,-1515453,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770326,20260417,202604,2026,2026.2932,TUN,TUNISIA,TUN,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,190,190,19,4,-10.0,3,1,3,-0.24721878862793,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,4,"Rotorua, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9,176.217,-1515453,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770327,20260417,202604,2026,2026.2932,TUN,TUNISIA,TUN,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-0.24721878862793,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,4,"Takrouna, , Tunisia",TS,TS00,39445,36.15,10.3333,-731364,20260417210000,https://www.nzherald.co.nz/the-listener/entertainment/the-mana-of-manahi-the-rousing-docudrama-about-a-maori-legend/premium/EFUABEH6ZFCY5A26ZUWEAQ5JWU/
1299770328,20260417,202604,2026,2026.2932,TWN,TAIWAN,TWN,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,111,111,11,3,-2.0,4,1,4,-4.02750491159136,1,Taiwan,TW,TW,,24,121,TW,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260417210000,https://timesofindia.indiatimes.com/blogs/voices/trumps-high-stakes-trip-to-china-next-month/
1299770329,20260417,202604,2026,2026.2932,TWN,TAIWAN,TWN,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,111,111,11,3,-2.0,1,1,1,-4.02750491159136,1,Taiwan,TW,TW,,24,121,TW,1,Taiwan,TW,TW,,24,121,TW,1,Taiwan,TW,TW,,24,121,TW,20260417210000,https://timesofindia.indiatimes.com/blogs/voices/trumps-high-stakes-trip-to-china-next-month/
